Dataset_ID,ObservedBy_Person_ID,Partner_Group,Site_ID,Site_Name,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Individual_ID,Plant_Nickname,Patch,Phenophase_ID,Phenophase_Category,First_Yes_Year,First_Yes_Month,First_Yes_Day,First_Yes_DOY,First_Yes_Julian_Date,NumDays_Since_Prior_No,Last_Yes_Year,Last_Yes_Month,Last_Yes_Day,Last_Yes_DOY,Last_Yes_Julian_Date,NumDays_Until_Next_No,NumYs_in_Series,NumDays_in_Series,Observed_Status_Conflict_Flag
'-9999','3759',Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26043,alder-3,371,Leaves,Breaking leaf buds,2014,8,3,215,2456873,3,2014,8,3,215,2456873,2,1,1,-9999
'-9999','3759',Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26043,alder-3,371,Leaves,Breaking leaf buds,2014,8,11,223,2456881,4,2014,8,11,223,2456881,3,1,1,MultiObserver-StatusConflict
'-9999','3759',Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26043,alder-3,371,Leaves,Breaking leaf buds,2014,8,18,230,2456888,4,2014,8,18,230,2456888,1,1,1,-9999
'-9999','3759',Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26043,alder-3,371,Leaves,Breaking leaf buds,2014,8,25,237,2456895,3,2014,9,7,250,2456908,7,3,1,-9999
'-9999',"'20098,3759'",Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26044,alder-4,371,Leaves,Breaking leaf buds,2014,5,6,126,2456784,1,2014,6,17,168,2456826,2,22,1,-9999
'-9999','3759',Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26044,alder-4,371,Leaves,Breaking leaf buds,2014,6,23,174,2456832,3,2014,6,23,174,2456832,3,1,1,MultiObserver-StatusConflict
'-9999','3759',Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26044,alder-4,371,Leaves,Breaking leaf buds,2014,6,30,181,2456839,4,2014,6,30,181,2456839,3,1,1,MultiObserver-StatusConflict
'-9999','3759',Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26044,alder-4,371,Leaves,Breaking leaf buds,2014,7,7,188,2456846,4,2014,7,7,188,2456846,2,1,1,MultiObserver-StatusConflict
'-9999','3759',Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26044,alder-4,371,Leaves,Breaking leaf buds,2014,7,14,195,2456853,3,2014,7,14,195,2456853,3,1,1,-9999
'-9999','3759',Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26044,alder-4,371,Leaves,Breaking leaf buds,2014,7,21,202,2456860,4,2014,7,21,202,2456860,3,1,1,-9999
'-9999','3759',Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26044,alder-4,371,Leaves,Breaking leaf buds,2014,7,28,209,2456867,4,2014,7,28,209,2456867,3,1,1,-9999
'-9999','3759',Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26044,alder-4,371,Leaves,Breaking leaf buds,2014,8,3,215,2456873,3,2014,8,3,215,2456873,2,1,1,-9999
'-9999','3759',Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26044,alder-4,371,Leaves,Breaking leaf buds,2014,8,11,223,2456881,4,2014,8,11,223,2456881,3,1,1,MultiObserver-StatusConflict
'-9999',"'5050,20098,3759'",Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26045,alder-5,371,Leaves,Breaking leaf buds,2014,4,29,119,2456777,1,2014,6,16,167,2456825,1,24,1,-9999
'-9999','3759',Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26045,alder-5,371,Leaves,Breaking leaf buds,2014,6,23,174,2456832,3,2014,6,23,174,2456832,3,1,1,MultiObserver-StatusConflict
'-9999','3759',Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26045,alder-5,371,Leaves,Breaking leaf buds,2014,6,30,181,2456839,4,2014,6,30,181,2456839,3,1,1,MultiObserver-StatusConflict
'-9999','3759',Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26045,alder-5,371,Leaves,Breaking leaf buds,2014,7,7,188,2456846,4,2014,7,7,188,2456846,2,1,1,MultiObserver-StatusConflict
'-9999','3759',Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26045,alder-5,371,Leaves,Breaking leaf buds,2014,7,14,195,2456853,3,2014,7,14,195,2456853,3,1,1,-9999
'-9999','3759',Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26045,alder-5,371,Leaves,Breaking leaf buds,2014,7,21,202,2456860,4,2014,7,21,202,2456860,3,1,1,-9999
'-9999','3759',Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26045,alder-5,371,Leaves,Breaking leaf buds,2014,7,28,209,2456867,4,2014,7,28,209,2456867,3,1,1,-9999
'-9999','3759',Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26045,alder-5,371,Leaves,Breaking leaf buds,2014,8,3,215,2456873,3,2014,8,3,215,2456873,2,1,1,-9999
'-9999','3759',Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26045,alder-5,371,Leaves,Breaking leaf buds,2014,8,11,223,2456881,4,2014,8,11,223,2456881,3,1,1,MultiObserver-StatusConflict
'-9999','3759',Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26045,alder-5,371,Leaves,Breaking leaf buds,2014,8,18,230,2456888,4,2014,8,18,230,2456888,1,1,1,-9999
'-9999',"'20098,3759,20938'",Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26046,alder-6,371,Leaves,Breaking leaf buds,2014,5,7,127,2456785,1,2014,6,23,174,2456832,3,24,1,MultiObserver-StatusConflict
'-9999','3759',Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26046,alder-6,371,Leaves,Breaking leaf buds,2014,6,30,181,2456839,4,2014,6,30,181,2456839,3,1,1,MultiObserver-StatusConflict
'-9999','3759',Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26046,alder-6,371,Leaves,Breaking leaf buds,2014,7,7,188,2456846,4,2014,7,7,188,2456846,2,1,1,MultiObserver-StatusConflict
'-9999','3759',Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26046,alder-6,371,Leaves,Breaking leaf buds,2014,7,14,195,2456853,3,2014,7,14,195,2456853,3,1,1,-9999
'-9999','3759',Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26046,alder-6,371,Leaves,Breaking leaf buds,2014,7,21,202,2456860,4,2014,7,21,202,2456860,3,1,1,-9999
'-9999','3759',Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26046,alder-6,371,Leaves,Breaking leaf buds,2014,7,28,209,2456867,4,2014,7,28,209,2456867,3,1,1,-9999
'-9999','3759',Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26046,alder-6,371,Leaves,Breaking leaf buds,2014,8,3,215,2456873,3,2014,8,3,215,2456873,2,1,1,-9999
'-9999','3759',Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26046,alder-6,371,Leaves,Breaking leaf buds,2014,8,11,223,2456881,4,2014,8,11,223,2456881,3,1,1,MultiObserver-StatusConflict
'-9999','3759',Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26046,alder-6,371,Leaves,Breaking leaf buds,2014,8,18,230,2456888,4,2014,8,18,230,2456888,1,1,1,-9999
'-9999',"'5050,20098,3759,20938'",Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26047,alder-7,371,Leaves,Breaking leaf buds,2014,4,29,119,2456777,1,2014,6,19,170,2456828,1,26,1,MultiObserver-StatusConflict
'-9999','3759',Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26047,alder-7,371,Leaves,Breaking leaf buds,2014,6,23,174,2456832,3,2014,6,23,174,2456832,3,1,1,MultiObserver-StatusConflict
'-9999','3759',Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26047,alder-7,371,Leaves,Breaking leaf buds,2014,6,30,181,2456839,4,2014,6,30,181,2456839,3,1,1,MultiObserver-StatusConflict
'-9999','3759',Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26047,alder-7,371,Leaves,Breaking leaf buds,2014,7,7,188,2456846,4,2014,7,7,188,2456846,2,1,1,MultiObserver-StatusConflict
'-9999','3759',Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26047,alder-7,371,Leaves,Breaking leaf buds,2014,7,14,195,2456853,3,2014,7,14,195,2456853,3,1,1,-9999
'-9999','3759',Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26047,alder-7,371,Leaves,Breaking leaf buds,2014,7,21,202,2456860,4,2014,7,21,202,2456860,3,1,1,-9999
'-9999','3759',Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26047,alder-7,371,Leaves,Breaking leaf buds,2014,7,28,209,2456867,4,2014,7,28,209,2456867,3,1,1,-9999
'-9999','3759',Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26047,alder-7,371,Leaves,Breaking leaf buds,2014,8,3,215,2456873,3,2014,8,3,215,2456873,2,1,1,-9999
'-9999','3759',Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26047,alder-7,371,Leaves,Breaking leaf buds,2014,8,11,223,2456881,4,2014,8,11,223,2456881,3,1,1,MultiObserver-StatusConflict
'-9999','3759',Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26047,alder-7,371,Leaves,Breaking leaf buds,2014,8,18,230,2456888,4,2014,8,18,230,2456888,1,1,1,-9999
'-9999','3759',Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26047,alder-7,371,Leaves,Breaking leaf buds,2014,8,25,237,2456895,3,2014,9,7,250,2456908,7,3,1,-9999
'-9999',"'20098,3759'",Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26048,alder-8,371,Leaves,Breaking leaf buds,2014,5,7,127,2456785,1,2014,6,17,168,2456826,2,21,1,-9999
'-9999','3759',Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26048,alder-8,371,Leaves,Breaking leaf buds,2014,6,23,174,2456832,3,2014,6,23,174,2456832,3,1,1,MultiObserver-StatusConflict
'-9999','3759',Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26048,alder-8,371,Leaves,Breaking leaf buds,2014,6,30,181,2456839,4,2014,6,30,181,2456839,3,1,1,MultiObserver-StatusConflict
'-9999','3759',Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26048,alder-8,371,Leaves,Breaking leaf buds,2014,7,7,188,2456846,4,2014,7,7,188,2456846,2,1,1,MultiObserver-StatusConflict
'-9999','3759',Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26048,alder-8,371,Leaves,Breaking leaf buds,2014,7,14,195,2456853,3,2014,7,14,195,2456853,3,1,1,-9999
'-9999','3759',Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26048,alder-8,371,Leaves,Breaking leaf buds,2014,7,21,202,2456860,4,2014,7,21,202,2456860,3,1,1,-9999
'-9999','3759',Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26048,alder-8,371,Leaves,Breaking leaf buds,2014,7,28,209,2456867,4,2014,7,28,209,2456867,3,1,1,-9999
'-9999','3759',Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26048,alder-8,371,Leaves,Breaking leaf buds,2014,8,3,215,2456873,3,2014,8,3,215,2456873,2,1,1,-9999
'-9999','3759',Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26048,alder-8,371,Leaves,Breaking leaf buds,2014,8,11,223,2456881,4,2014,8,11,223,2456881,3,1,1,MultiObserver-StatusConflict
'-9999',"'20098,3759'",Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26049,alder-9,371,Leaves,Breaking leaf buds,2014,5,13,133,2456791,1,2014,6,17,168,2456826,2,17,1,-9999
'-9999','3759',Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26049,alder-9,371,Leaves,Breaking leaf buds,2014,6,23,174,2456832,3,2014,6,23,174,2456832,3,1,1,MultiObserver-StatusConflict
'-9999','3759',Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26049,alder-9,371,Leaves,Breaking leaf buds,2014,6,30,181,2456839,4,2014,6,30,181,2456839,3,1,1,MultiObserver-StatusConflict
'-9999','3759',Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26049,alder-9,371,Leaves,Breaking leaf buds,2014,7,7,188,2456846,4,2014,7,7,188,2456846,2,1,1,MultiObserver-StatusConflict
'-9999','3759',Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26049,alder-9,371,Leaves,Breaking leaf buds,2014,7,14,195,2456853,3,2014,7,14,195,2456853,3,1,1,-9999
'-9999','3759',Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26049,alder-9,371,Leaves,Breaking leaf buds,2014,7,21,202,2456860,4,2014,7,21,202,2456860,3,1,1,-9999
'-9999','3759',Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26049,alder-9,371,Leaves,Breaking leaf buds,2014,7,28,209,2456867,4,2014,7,28,209,2456867,3,1,1,-9999
'-9999','3759',Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26049,alder-9,371,Leaves,Breaking leaf buds,2014,8,3,215,2456873,3,2014,8,3,215,2456873,2,1,1,-9999
'-9999','3759',Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26049,alder-9,371,Leaves,Breaking leaf buds,2014,8,11,223,2456881,4,2014,8,11,223,2456881,3,1,1,MultiObserver-StatusConflict
'-9999','3759',Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26049,alder-9,371,Leaves,Breaking leaf buds,2014,8,25,237,2456895,3,2014,8,25,237,2456895,8,1,1,-9999
'-9999',"'20098,3759'",Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26050,alder-10,371,Leaves,Breaking leaf buds,2014,5,8,128,2456786,1,2014,6,16,167,2456825,1,19,1,-9999
'-9999',"'20938,20098,3759'",Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26050,alder-10,371,Leaves,Breaking leaf buds,2014,6,19,170,2456828,2,2014,6,23,174,2456832,3,3,1,MultiObserver-StatusConflict
'-9999','3759',Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26050,alder-10,371,Leaves,Breaking leaf buds,2014,6,30,181,2456839,4,2014,6,30,181,2456839,3,1,1,MultiObserver-StatusConflict
'-9999','3759',Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26050,alder-10,371,Leaves,Breaking leaf buds,2014,7,7,188,2456846,4,2014,7,7,188,2456846,2,1,1,MultiObserver-StatusConflict
'-9999','3759',Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26050,alder-10,371,Leaves,Breaking leaf buds,2014,7,14,195,2456853,3,2014,7,14,195,2456853,3,1,1,-9999
'-9999','3759',Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26050,alder-10,371,Leaves,Breaking leaf buds,2014,7,21,202,2456860,4,2014,7,21,202,2456860,3,1,1,-9999
'-9999','3759',Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26050,alder-10,371,Leaves,Breaking leaf buds,2014,7,28,209,2456867,4,2014,7,28,209,2456867,3,1,1,-9999
'-9999','3759',Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26050,alder-10,371,Leaves,Breaking leaf buds,2014,8,3,215,2456873,3,2014,8,3,215,2456873,2,1,1,-9999
'-9999','3759',Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26050,alder-10,371,Leaves,Breaking leaf buds,2014,8,11,223,2456881,4,2014,8,11,223,2456881,3,1,1,MultiObserver-StatusConflict
'-9999','3759',Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26050,alder-10,371,Leaves,Breaking leaf buds,2014,8,18,230,2456888,4,2014,8,18,230,2456888,1,1,1,-9999
'-9999','3759',Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26050,alder-10,371,Leaves,Breaking leaf buds,2014,8,25,237,2456895,3,2014,9,2,245,2456903,5,2,1,-9999
'-9999',"'3759,20098,20938'",Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26041,alder-1,467,Leaves,Increasing leaf size,2014,6,2,153,2456811,3,2014,9,3,246,2456904,4,36,1,MultiObserver-StatusConflict
'-9999','20938',Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26041,alder-1,467,Leaves,Increasing leaf size,2014,9,8,251,2456909,1,2014,9,8,251,2456909,4,1,1,-9999
'-9999','20938',Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26041,alder-1,467,Leaves,Increasing leaf size,2014,9,18,261,2456919,4,2014,9,18,261,2456919,3,1,1,MultiObserver-StatusConflict
'-9999','20938',Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26041,alder-1,467,Leaves,Increasing leaf size,2014,9,23,266,2456924,2,2014,9,23,266,2456924,3,1,1,MultiObserver-StatusConflict
'-9999',"'20098,3759,20938'",Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26042,alder-2,467,Leaves,Increasing leaf size,2014,5,22,142,2456800,1,2014,9,2,245,2456903,5,38,0,-9999
'-9999',"'20098,3759,20938'",Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26043,alder-3,467,Leaves,Increasing leaf size,2014,5,14,134,2456792,1,2014,9,2,245,2456903,5,42,0,-9999
'-9999',"'20098,3759,20938'",Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26044,alder-4,467,Leaves,Increasing leaf size,2014,5,27,147,2456805,4,2014,9,2,245,2456903,5,36,0,-9999
'-9999',"'20098,3759,20938'",Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26045,alder-5,467,Leaves,Increasing leaf size,2014,5,14,134,2456792,1,2014,9,2,245,2456903,5,42,0,-9999
'-9999',"'20098,3759,20938'",Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26046,alder-6,467,Leaves,Increasing leaf size,2014,5,27,147,2456805,4,2014,9,2,245,2456903,5,36,0,-9999
'-9999',"'20098,3759,20938'",Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26047,alder-7,467,Leaves,Increasing leaf size,2014,5,16,136,2456794,1,2014,9,2,245,2456903,5,40,0,-9999
'-9999',"'20098,3759,20938'",Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26048,alder-8,467,Leaves,Increasing leaf size,2014,5,27,147,2456805,4,2014,9,2,245,2456903,5,36,0,MultiObserver-StatusConflict
'-9999',"'20098,3759,20938'",Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26049,alder-9,467,Leaves,Increasing leaf size,2014,5,29,149,2456807,1,2014,9,2,245,2456903,5,34,0,MultiObserver-StatusConflict
'-9999',"'20098,3759,20938'",Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26050,alder-10,467,Leaves,Increasing leaf size,2014,5,27,147,2456805,4,2014,9,2,245,2456903,5,36,0,-9999
'-9999',"'3759,20938'",Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26041,alder-1,471,Leaves,Falling leaves,2014,9,7,250,2456908,4,2014,9,8,251,2456909,4,2,1,MultiObserver-StatusConflict
'-9999',"'3759,20938,20098'",Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26041,alder-1,471,Leaves,Falling leaves,2014,9,14,257,2456915,2,2014,11,19,323,2456981,-9999,18,1,-9999
'-9999','3759',Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26042,alder-2,471,Leaves,Falling leaves,2014,9,7,250,2456908,5,2014,10,5,278,2456936,7,5,1,-9999
'-9999','3759',Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26042,alder-2,471,Leaves,Falling leaves,2014,10,19,292,2456950,7,2014,10,25,298,2456956,-9999,2,1,-9999
'-9999','3759',Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26043,alder-3,471,Leaves,Falling leaves,2014,9,7,250,2456908,5,2014,10,25,298,2456956,-9999,8,0,-9999
'-9999','3759',Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26044,alder-4,471,Leaves,Falling leaves,2014,9,14,257,2456915,7,2014,10,25,298,2456956,-9999,7,0,-9999
'-9999','3759',Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26045,alder-5,471,Leaves,Falling leaves,2014,9,14,257,2456915,7,2014,10,25,298,2456956,-9999,7,0,-9999
'-9999','3759',Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26046,alder-6,471,Leaves,Falling leaves,2014,8,25,237,2456895,3,2014,10,25,298,2456956,-9999,10,0,-9999
'-9999','3759',Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26047,alder-7,471,Leaves,Falling leaves,2014,8,25,237,2456895,3,2014,8,25,237,2456895,8,1,1,-9999
'-9999','3759',Acadia NP,8538,SERC - Cattail Pond,44.338127,-68.063263,20,ME,62,Alnus,incana,gray alder,Plantae,26047,alder-7,471,Leaves,Falling leaves,2014,9,7,250,2456908,5,2014,10,25,298,2456956,-9999,8,1,-9999
